location,Date,Time,pres-ID-001_feed,pres-ID-001_inlet,pres-ID-001_outlet,micro-ID-001_inlet5,micro-ID-001_outlet5,micro-ID-001_inlet1,micro-ID-001_outlet1,HP-ID-001,mem-ID-001_feed,mem-ID-001_waste,flow-ID_001_feed,flow-ID-001_product,flow-ID-001_waste,elect-ID-001_feed,elect-ID-001_product,elect-ID-001_waste,PH-ID-001_feed,PH-ID-001_product,HP-ID-speed-001
"Amsterdam, Netherlands",17/06/2024,14:00:00,6.103703732,NA,5.875978921,12.1936086,10.10498414,8.317699475,5.606774214,6.514951231,55.97916563,31.73442884,158.11576,172.1429895,209.1685758,26470.34139,919.0083969,49706.163,10.83606365,6.271082235,3313.262404
"Amsterdam, Netherlands",17/06/2024,15:00:00,6.343286907,NA,6.229450099,11.66152765,4.571764616,13.46101729,6.573966194,4.262692907,31.76958639,90.29094685,233.2992101,106.9245408,81.1532278,48378.64988,1009.905315,59928.96108,9.736044767,6.752474007,4812.608948
"Amsterdam, Netherlands",17/06/2024,16:00:00,6.788524411,NA,10.56423358,8.410790802,5.688307686,9.151471921,8.106146825,6.441180616,140.8294416,61.25271427,192.9833671,144.7617539,324.1423787,37460.76356,1495.515176,48134.51474,9.930671671,8.516728215,5445.062393
"Amsterdam, Netherlands",17/06/2024,17:00:00,6.716418966,NA,6.092004088,5.514667446,7.441142033,4.855709833,3.950311416,11.33386338,30.30908669,76.72749532,565.8316982,133.7093562,194.0013763,90407.72618,481.0758537,52964.95381,18.80053796,7.59184175,5901.116167
"Amsterdam, Netherlands",17/06/2024,18:00:00,18.33711596,NA,4.785626119,5.582890366,5.490221794,4.841170159,6.905964667,4.715858342,73.80352094,64.92514672,245.4058289,75.64556321,219.9218089,44210.0778,2420.603682,185686.3531,15.2940506,7.096418092,5469.86908
"Amsterdam, Netherlands",17/06/2024,19:00:00,17.93730602,NA,8.82971222,11.56646137,8.323345416,15.0963595,9.891844772,5.537922984,39.22285082,30.86357497,277.1533642,242.2746765,92.45992527,27998.04567,577.589701,108469.175,9.619099306,6.470201319,3287.469651
"Amsterdam, Netherlands",17/06/2024,20:00:00,7.42062265,NA,5.20184666,6.450435871,5.734538578,7.820373948,6.831118693,3.910299768,103.2430189,89.61629692,267.0815423,252.6176452,126.3239737,115207.0527,577.1642632,134164.9366,12.24228005,24.73054048,4892.083075
"Amsterdam, Netherlands",17/06/2024,21:00:00,8.967278798,NA,5.225279823,11.62192664,8.134053073,5.166227543,11.00737982,15.80775934,95.25481293,31.22240022,333.0092663,80.84128596,116.6797386,38291.24303,1114.500754,93292.94732,14.77117148,7.664786222,3722.069894
"Amsterdam, Netherlands",17/06/2024,22:00:00,13.78929616,NA,7.385695477,6.963120537,10.39727333,11.04911316,5.607145006,15.76814786,39.36147976,70.26837147,626.5593901,125.3356001,82.14375591,26387.75682,1343.849057,128187.4327,11.58598098,8.40060433,13632.76853
"Amsterdam, Netherlands",17/06/2024,23:00:00,8.462124781,NA,5.855482602,5.759588389,12.79793479,6.129634761,6.77964307,4.241869033,58.97531775,50.08612881,262.3515074,88.60906274,149.8191038,27169.24687,644.5123193,83170.28723,7.379930931,6.414910907,2750.95069
"Amsterdam, Netherlands",18/06/2024,0:00:00,11.01114201,NA,7.05726218,8.828831587,6.348831325,11.13885519,6.581183324,17.34328288,42.42493951,53.43514742,240.6147952,147.7672971,143.2985676,53162.80129,749.1198967,69993.03248,10.56551118,10.37758551,6965.514681
"Amsterdam, Netherlands",18/06/2024,1:00:00,11.91334642,NA,14.76518067,7.631285252,6.986910084,10.69674733,4.22520044,3.971430819,48.02512682,34.39068555,240.5992558,107.1032895,195.6750144,32117.5613,707.0960623,123710.6191,14.01559555,7.572860375,5122.757249
"Amsterdam, Netherlands",18/06/2024,2:00:00,5.601281731,NA,5.700562209,6.021658784,5.971774495,6.300651513,4.440050041,4.026413281,63.95257172,113.4676834,179.7054011,88.10758674,118.9245332,32541.09905,931.8811148,131722.2474,16.57683693,12.5060726,2935.24993
"Amsterdam, Netherlands",18/06/2024,3:00:00,17.64710397,NA,9.370094126,21.11016005,5.540936137,17.48831627,5.777848592,4.016516235,47.87449849,94.7563242,344.4723627,327.013138,310.5860075,28718.53086,564.9029635,168104.3732,13.86869025,14.22368176,4641.952056
"Amsterdam, Netherlands",18/06/2024,4:00:00,5.815501317,NA,8.769352831,6.280907182,4.738789194,4.411914356,4.630198096,4.558747921,30.55434561,37.97769303,368.9307447,156.4747144,104.5461621,25801.34409,827.6320226,53526.64645,7.35233318,8.821933925,10123.97584
"Amsterdam, Netherlands",18/06/2024,5:00:00,7.036285544,NA,8.331836934,9.504540803,6.010740019,9.464572076,7.427710869,5.159353643,31.6177051,29.2196519,379.9726559,102.136588,120.7118746,64601.58678,713.0703327,116784.5193,7.617748988,6.852377402,2993.912894
"Amsterdam, Netherlands",18/06/2024,6:00:00,20.54771611,NA,5.139621409,5.602225387,4.597376968,5.849314962,6.112875984,4.007684757,36.75227892,42.76246541,510.1897681,222.0266914,160.1672502,38617.0951,2114.173384,73245.34711,8.134804892,14.18415062,3096.622061
"Amsterdam, Netherlands",18/06/2024,7:00:00,21.49244552,NA,15.4866431,10.80193862,4.426098231,5.499174153,9.381943539,3.85575527,41.66594363,65.05867925,219.8338779,119.6105219,104.1467712,34456.34056,625.4398628,70450.88763,15.85585964,26.66667662,6708.427685
"Amsterdam, Netherlands",18/06/2024,8:00:00,23.15376429,NA,5.559959405,4.985832777,4.641932096,5.928806459,6.856912231,4.228910701,50.39522183,80.67992026,198.3925844,93.36686495,109.1202113,33209.97741,1019.182186,63942.41766,20.64551814,6.763394648,5478.065196
"Amsterdam, Netherlands",18/06/2024,9:00:00,14.43941989,NA,5.677250677,7.393891728,8.30348693,6.581905803,4.591304455,13.46092549,31.07685073,31.32349035,158.6469083,84.54828703,179.3365981,82272.92457,1780.060988,83633.46415,16.67809528,20.55822774,2942.331487
"Amsterdam, Netherlands",18/06/2024,10:00:00,10.19326981,NA,5.806187351,6.525784101,14.42121734,7.846043948,4.38597543,6.100460069,33.52134965,82.38455676,228.7024559,151.5808223,106.7158503,79261.99009,586.6604276,58112.8524,7.520541877,11.54696045,2977.728693
"Amsterdam, Netherlands",18/06/2024,11:00:00,8.15166704,NA,9.291148191,14.14839212,10.37644913,22.64637629,6.35596205,10.22024914,39.14030381,48.79029166,378.0771302,143.8941274,142.0771985,41134.80154,513.9922327,74721.83315,25.20335453,13.46475863,4554.228712
"Amsterdam, Netherlands",18/06/2024,12:00:00,5.6357188,NA,8.756369245,21.07571445,33.66021774,9.795505067,12.47875232,5.343306064,41.61326339,32.97112141,244.7848589,227.9364929,246.6520354,34152.50774,948.3863783,59621.31906,22.25026502,16.92661219,13978.91045
"Amsterdam, Netherlands",18/06/2024,13:00:00,9.984254148,NA,9.043792335,4.609552721,7.216878129,12.6700611,4.784963244,8.890712774,75.5210818,40.45155571,192.1648585,125.318574,92.02249172,34265.17386,1035.865369,89579.90481,15.12125687,6.61813535,3556.548686
"Amsterdam, Netherlands",18/06/2024,14:00:00,24.7205347,NA,16.49088483,5.849089647,8.65692078,15.13629248,10.30195762,5.406832971,176.2755403,42.63799389,402.9565279,156.0494241,137.3469978,33862.50555,1287.307201,53057.0723,19.65132514,12.13141747,8600.025376
"Amsterdam, Netherlands",18/06/2024,15:00:00,7.218174922,NA,12.51475439,21.00884128,10.17327178,5.412758278,7.454430938,7.11156426,44.82221386,29.90221254,153.9668668,85.28711228,233.9550236,40315.19836,479.8316797,57566.116,24.54940406,55.82796121,3720.23225
"Amsterdam, Netherlands",18/06/2024,16:00:00,17.01570768,NA,10.82377655,5.363992593,7.598785434,7.009072528,13.78576545,4.039253572,33.17056601,34.19549139,337.8873873,97.67353105,98.72863668,29206.2482,590.5358861,54958.7017,10.69573984,7.222005793,3862.693113
"Amsterdam, Netherlands",18/06/2024,17:00:00,9.03297341,NA,14.19775912,6.699330437,10.19628217,4.388177054,3.955233292,4.905415413,35.33546286,35.17976851,151.8153768,145.6690149,311.5263455,43377.76134,503.2427211,70955.32739,17.26394958,14.52216877,5547.196913
"Amsterdam, Netherlands",18/06/2024,18:00:00,13.33281388,NA,13.37361449,7.845087109,4.356321188,8.153513181,6.142788374,3.825279194,48.95028106,109.2256018,162.5582305,133.3999722,139.4023721,38683.64304,885.498683,305167.127,8.488276494,11.45593157,4596.436884
"Amsterdam, Netherlands",18/06/2024,19:00:00,7.083483571,NA,9.555440275,9.352826952,17.65634524,10.2444923,4.139689868,11.15647535,31.84814939,101.3559774,177.8375581,105.4944347,102.7310762,84910.288,2691.748899,74429.77134,8.610050441,7.836711744,4839.506321
"Amsterdam, Netherlands",18/06/2024,20:00:00,9.049835471,NA,7.512235338,9.076986724,19.34195019,5.683538054,5.566415247,3.898786972,64.09730107,31.87927685,241.4276276,161.8132334,100.6371128,42858.2837,2417.167336,79167.71991,12.52146176,6.056492398,3968.702364
"Amsterdam, Netherlands",18/06/2024,21:00:00,9.30819149,NA,14.93835782,15.54161283,11.49294759,14.13794643,10.00285764,4.179936934,41.55602536,30.34082993,272.2615049,235.6588401,102.227471,98776.05354,1756.330804,48355.92206,32.35600008,6.770714365,10011.34066
"Amsterdam, Netherlands",18/06/2024,22:00:00,13.36098587,NA,6.236645496,6.548960775,9.040885206,7.038344973,7.442071615,5.745154145,30.46591615,54.03329528,234.9986925,112.1912841,203.3919147,31568.32454,483.4565517,56322.20178,18.28168025,17.53821167,10927.9223
"Amsterdam, Netherlands",18/06/2024,23:00:00,8.245674874,NA,7.686606407,13.44241398,4.594039345,5.331855426,4.088888579,4.880201982,38.9987339,46.35742786,150.3587143,172.9510993,104.1100699,32276.09159,1243.640644,123936.3717,11.54884956,19.85243857,5122.586699
"Amsterdam, Netherlands",19/06/2024,0:00:00,13.88899836,NA,4.829696587,4.71491921,6.822708647,9.414668637,6.782326627,10.10674486,60.85352701,47.76925095,227.3906147,136.035152,211.2119528,42129.60218,983.8707356,73525.55676,8.531136418,6.20885756,3719.334296
"Amsterdam, Netherlands",19/06/2024,1:00:00,10.54079246,NA,6.748936151,13.61465319,9.23971329,7.482773294,5.469982031,3.852720999,58.48791748,30.02251228,418.6559358,132.6161614,95.62161142,57862.45013,1117.074899,68880.4991,11.37795756,23.23579097,8016.18611
"Amsterdam, Netherlands",19/06/2024,2:00:00,6.028602877,NA,11.75157904,6.198698428,4.984007958,7.462024031,7.267416961,4.16799164,68.65155475,48.09580019,538.940786,71.08397787,76.88161122,47847.95959,1651.535176,57531.73844,8.190047315,11.54823649,3316.290373
"Amsterdam, Netherlands",19/06/2024,3:00:00,14.19221158,NA,10.15917249,4.95588202,4.727833585,7.507887892,6.673851199,6.35041546,85.58296957,30.39950393,321.2474001,114.4183219,73.84439658,41111.09794,529.8627796,72422.33226,13.00939857,12.70924294,2790.475885
"Amsterdam, Netherlands",19/06/2024,4:00:00,5.88800609,NA,6.925515841,5.988622929,9.57993188,8.582278115,4.736607213,15.2806996,36.63501022,54.15034637,196.1597743,83.12616644,377.5819658,28567.74024,851.0554572,56530.56766,9.991338627,6.444598172,5976.74211
"Amsterdam, Netherlands",19/06/2024,5:00:00,11.95108654,NA,4.7516845,12.32829126,4.565444713,13.49693216,6.098687042,4.940044222,30.94976285,41.55371869,362.1069034,77.50794011,124.7781844,34400.52962,1707.496791,72163.93836,16.12554144,8.49369629,2952.428353
"Amsterdam, Netherlands",19/06/2024,6:00:00,11.51081202,NA,5.904749307,10.6900359,12.52917835,4.357184184,8.871376168,5.542174958,46.97125096,90.43608572,268.7914008,86.51183974,129.2240604,30992.43556,1199.656201,128277.5805,9.902063684,11.89400299,3148.404965
"Amsterdam, Netherlands",19/06/2024,7:00:00,10.28049503,NA,9.40478394,24.50341924,13.22318984,7.913246782,10.66375913,6.796848384,137.1778061,28.75092844,180.5154101,90.40419682,121.1174682,125660.8029,864.6401469,102794.9316,23.68861367,10.68849897,5758.838439
"Amsterdam, Netherlands",19/06/2024,8:00:00,22.64424962,NA,12.6551376,5.330067781,5.096959715,14.80392613,8.820371665,8.221654789,41.49898966,36.47578292,313.1142999,88.04394217,138.4353584,40026.04727,1289.9243,58672.57043,8.387787806,13.59265587,4945.344731
"Amsterdam, Netherlands",19/06/2024,9:00:00,6.226463521,NA,15.20587417,6.354828578,6.090621132,7.763282445,16.26210312,6.790469458,39.61739382,41.53980191,230.030652,77.68949237,76.22329765,61156.44684,1055.031161,63989.05717,13.89600801,7.535172711,3957.985667
"Amsterdam, Netherlands",19/06/2024,10:00:00,7.149059561,NA,6.006784854,6.323118315,5.345229603,5.969462613,10.46048279,6.736285524,74.88945116,45.51016394,284.5289894,69.28657623,85.66992755,74594.85414,653.4579956,68049.08222,7.922734906,6.225683275,3540.698692
"Amsterdam, Netherlands",19/06/2024,11:00:00,8.471500278,NA,9.615789584,4.812958168,13.30909294,8.368336427,6.67483456,13.13331564,30.87221547,48.96218039,540.3767841,171.2763941,187.3116537,63393.2401,834.5225094,48503.38781,14.15453551,7.507075948,2901.066575
"Amsterdam, Netherlands",19/06/2024,12:00:00,6.996998942,NA,5.86865635,14.62955504,11.72912794,7.066039016,6.647349716,9.851755297,94.94548656,29.48798423,293.0063201,88.31667851,140.1968064,49410.52746,1221.01627,49644.1012,7.629841135,7.2553589,5524.141757
"Amsterdam, Netherlands",19/06/2024,13:00:00,13.7453735,NA,15.47213448,9.408622356,6.064877652,4.922031547,5.174281394,11.08667251,41.2805418,32.59059239,373.8823644,125.6676495,96.21907917,33114.02988,844.3153367,258695.6311,17.38918036,9.008211332,4774.928111
"Amsterdam, Netherlands",19/06/2024,14:00:00,10.69036212,NA,9.133453807,7.019333317,4.697967658,4.417161351,8.131861487,3.823017125,46.67434951,28.80757742,149.0475573,86.82935758,282.1847883,58739.9833,1447.628726,107646.5894,31.33411942,12.61241911,4581.041519
"Amsterdam, Netherlands",19/06/2024,15:00:00,6.104425968,NA,12.20534363,4.57348206,7.557571706,4.407950647,14.66974076,4.832254388,58.65271383,32.05327935,366.5496837,165.7931381,116.8871043,53956.79049,504.4535036,62362.39301,10.13409484,7.940697028,6094.683934
"Amsterdam, Netherlands",19/06/2024,16:00:00,9.672123415,NA,6.756519869,6.737659009,8.608445456,5.532391058,5.761611002,7.136352212,39.55356037,70.62375017,666.5342264,260.6640642,96.50170142,49327.56589,1295.536774,306033.0768,8.887290285,6.725014382,4729.750764
"Amsterdam, Netherlands",19/06/2024,17:00:00,7.293169796,NA,5.621500588,9.186050397,8.549374868,12.46520253,7.309989409,8.475463325,45.95910395,45.43515948,298.0123054,100.8452333,140.3210572,30148.26773,1227.787997,205805.2805,10.54904022,5.9961794,4015.695025
"Amsterdam, Netherlands",19/06/2024,18:00:00,13.44889464,NA,6.754722102,11.55804414,7.411787494,9.165535144,8.016986948,3.87103848,52.67844635,41.03011695,334.6753168,177.555738,223.5411384,31378.71888,699.4428427,184738.0037,6.900436976,6.301772256,3570.444746
"Amsterdam, Netherlands",19/06/2024,19:00:00,12.71873871,NA,13.23059827,5.722101478,5.396480136,10.47359629,4.662116242,6.872130237,48.975957,35.69887348,179.2849504,82.4603549,223.3424501,40774.46448,1076.42275,130481.6928,8.434023437,13.66550086,5815.35857
"Amsterdam, Netherlands",19/06/2024,20:00:00,10.08313886,NA,6.337362008,6.414579316,9.065013766,9.52142129,6.051401927,8.135701596,68.17680329,99.34486492,406.2396349,130.4664678,150.3602146,35214.24408,749.153419,101906.8131,9.966917582,7.167879793,3243.560486
"Amsterdam, Netherlands",19/06/2024,21:00:00,9.762494955,NA,13.16530562,7.871036117,4.948524512,6.306191473,5.961628608,11.54518574,38.03556143,39.88524032,273.9763073,79.37499652,90.96478557,31506.55634,876.8777338,147741.4673,13.4928675,9.438412347,2820.049551
"Amsterdam, Netherlands",19/06/2024,22:00:00,14.24903151,NA,6.383155394,11.94549056,7.277292256,4.899602346,8.917305057,6.996222088,68.16578349,36.66703654,189.2341978,109.9503448,107.754215,26703.52607,779.9272993,107300.6001,12.15780124,13.454448,3655.771452
"Amsterdam, Netherlands",19/06/2024,23:00:00,18.86083748,NA,5.123397637,5.289187344,9.289888959,7.124102169,6.640043343,8.788528048,33.79906204,32.25271271,167.2681306,225.6873615,71.73238144,31554.08957,960.4923232,51254.74058,9.942455965,29.60915494,4363.925093
"Amsterdam, Netherlands",20/06/2024,0:00:00,6.525220992,NA,10.72919781,9.697002292,10.73355648,4.841084024,5.691710596,6.0459943,90.98204127,63.84398279,277.7587234,158.5874096,139.2999194,38121.81963,717.4207231,66573.66034,14.68042512,6.632689045,2975.591703
"Amsterdam, Netherlands",20/06/2024,1:00:00,12.41769837,NA,10.55595866,4.775715647,5.084004528,6.195613715,7.706187688,6.295521756,85.27186497,81.90310072,211.1495897,98.09037565,77.53897439,29394.1898,901.3921567,93276.90399,10.2926911,22.39193707,8881.947939
"Amsterdam, Netherlands",20/06/2024,2:00:00,9.683916851,NA,5.966849045,7.476120669,6.134050063,8.626748638,13.64843744,4.907769583,38.34097279,45.7775058,401.2505622,86.80770699,83.31885892,46424.7102,551.4377152,53172.09602,7.520273294,10.26014221,3584.176325
"Amsterdam, Netherlands",20/06/2024,3:00:00,13.93058249,NA,12.85134669,6.310276674,13.87816917,6.000500732,12.09734822,3.809817102,130.4886787,29.66552882,220.5874539,156.8118894,218.3277272,75525.19955,582.0269187,55397.11007,15.66554661,8.735515127,2665.720089
"Amsterdam, Netherlands",20/06/2024,4:00:00,5.555890006,NA,7.227708999,7.667206946,5.662313198,13.5166815,9.232562991,6.700253787,32.38918811,42.6356928,354.101163,78.99094399,91.95038476,38444.15611,890.0110908,69554.32748,16.09163904,10.16437337,4786.39355
"Amsterdam, Netherlands",20/06/2024,5:00:00,9.351392429,NA,9.289759541,5.953142578,5.589392452,4.652704386,12.04984398,3.778424515,34.42703339,33.32823106,277.2276279,145.7493364,111.355214,57108.36511,862.6652906,100572.4619,13.3628677,7.700041622,5733.024054
"Amsterdam, Netherlands",20/06/2024,6:00:00,33.66082174,NA,14.16775612,10.09306352,5.152380745,5.800045497,19.7201912,4.589607329,47.5252824,52.67451163,152.713822,130.8140453,320.1797837,61258.78177,788.1159388,57930.22889,8.28893418,6.660309955,3507.065955
"Amsterdam, Netherlands",20/06/2024,7:00:00,13.886665,NA,6.470381683,11.55035041,7.508363048,5.042070316,8.015303112,8.112113008,77.61032851,53.79510395,295.9458696,152.5638819,89.74116705,26500.9478,704.9040687,61884.30659,11.2700126,15.74912433,3683.787143
"Amsterdam, Netherlands",20/06/2024,8:00:00,6.464882951,NA,5.538180894,7.475640948,5.402937138,9.52586641,5.119957858,4.48405036,43.23857146,58.65713237,164.1007729,79.40139227,106.752151,28741.56155,1222.033816,67427.24861,9.390915323,6.806648651,6933.16095
"Amsterdam, Netherlands",20/06/2024,9:00:00,6.57287673,NA,9.096862653,24.39127351,6.30499767,4.687903987,6.142816433,7.895606642,56.1312452,64.32726453,494.1355577,451.9487256,126.3447598,26821.21409,519.0728785,73658.63884,10.22757266,13.31397326,3268.49088
"Amsterdam, Netherlands",20/06/2024,10:00:00,6.115623024,NA,5.543667535,5.466939644,4.591419184,5.952522228,5.931207746,6.362224482,58.38868454,73.96008299,626.7977626,79.66226961,98.40234437,41741.97436,835.5713268,149488.0642,20.52678271,13.33433754,3573.415395
"Amsterdam, Netherlands",20/06/2024,11:00:00,10.81596273,NA,11.868452,15.46863492,24.5297878,14.44130468,8.288224812,15.83197669,69.67377408,40.75261717,421.2762535,79.94189826,142.6004947,26817.13732,535.1407719,225757.0698,9.509053576,8.536734942,2762.643494
"Amsterdam, Netherlands",20/06/2024,12:00:00,36.98361264,NA,9.03971267,8.132195644,9.876814258,6.031686814,7.024972413,5.248477292,77.97843901,35.62795985,197.4075229,89.02488355,94.42227885,62334.79702,665.5523125,126303.4129,13.12646248,41.18229011,7738.705102
"Amsterdam, Netherlands",20/06/2024,13:00:00,5.817257064,NA,5.359017929,4.572952747,6.879839322,6.311544793,10.76258958,9.904356249,138.8260391,49.25008045,254.1091662,178.5631709,140.5037496,29631.25299,924.6688247,117889.4153,17.87471339,10.5692831,3064.914502
"Amsterdam, Netherlands",20/06/2024,14:00:00,6.234346405,NA,9.855962507,6.084248624,4.638033105,5.499684969,7.239610187,5.494253399,66.82733231,78.3084409,270.5221122,158.6372396,143.6011321,37420.86932,834.9805118,50218.86054,17.1781726,12.78058375,2644.313879
"Amsterdam, Netherlands",20/06/2024,15:00:00,12.73609637,NA,5.177668373,22.51314352,4.40690084,6.629983332,7.52083967,7.499113245,99.89666543,56.59325868,228.4761648,134.5126312,173.6659441,111364.1824,1111.896671,90714.93179,16.96630375,23.42023271,3826.470621
"Amsterdam, Netherlands",20/06/2024,16:00:00,7.875157431,NA,11.61094376,4.635508234,9.052018893,5.35492265,8.746948952,6.861970817,45.01258494,111.8255816,210.8288308,76.82578345,127.280118,27782.43466,1238.667494,91428.37571,12.12016223,7.579189082,17822.85896
"Amsterdam, Netherlands",20/06/2024,17:00:00,6.201249117,NA,10.71756364,20.32568625,18.37968893,7.623906299,6.308464351,9.213829041,58.58362592,43.06592808,245.4528133,234.579295,328.1137972,41124.0924,1765.849067,125486.3168,25.45723192,6.922908189,13724.7508
"Amsterdam, Netherlands",20/06/2024,18:00:00,6.238459609,NA,7.267337838,4.935609576,14.54304183,10.65265614,13.54727219,5.506298047,60.61680067,75.48554444,333.4324282,153.8542047,102.9357459,32260.01499,1995.872457,146684.4061,10.08345868,12.61235768,3783.502855
"Amsterdam, Netherlands",20/06/2024,19:00:00,6.371990576,NA,8.191796448,8.41406134,28.88315108,5.015598594,5.25394469,4.685469573,31.42120438,31.9269908,264.4367296,114.2413435,100.5613454,41141.25294,622.3539748,81976.10465,7.001714632,11.25760984,4101.189509
"Amsterdam, Netherlands",20/06/2024,20:00:00,13.27336068,NA,5.792449725,7.177931321,9.240673161,6.321556238,22.70949533,9.830163508,50.8304174,76.03500882,361.6529141,115.0879459,328.6429947,41053.36912,814.7899167,110010.7501,12.15343661,8.181914911,3443.610312
"Amsterdam, Netherlands",20/06/2024,21:00:00,6.613960567,NA,6.388528309,14.33460187,8.011216141,13.51796258,4.142191692,11.68333122,30.68311334,95.64528268,246.0948528,74.95624359,190.7818522,68029.02523,4460.222229,100454.5512,15.7946536,8.681609713,2661.866714
"Amsterdam, Netherlands",20/06/2024,22:00:00,8.187917444,NA,6.996494148,4.609445568,9.734217672,9.535890335,7.193810466,8.902868253,130.4624061,85.58496748,170.1564007,104.8275456,109.8348869,30190.72144,538.5691931,52766.4844,12.09279286,12.77008127,5293.89648
"Amsterdam, Netherlands",20/06/2024,23:00:00,9.797177201,NA,9.843894815,8.727868463,11.24031936,4.739314348,4.264541033,13.16848228,59.35151012,55.29529245,165.1885977,101.41996,110.2026646,92591.24061,543.7361782,78007.38836,7.739474912,11.67481772,3836.172669
"Amsterdam, Netherlands",21/06/2024,0:00:00,8.234548428,NA,7.735428759,6.2882179,6.499958059,7.13559846,11.27638919,9.19373523,161.7083619,32.62887218,273.8714375,98.12914777,134.1404379,27757.65782,571.4682296,179469.722,8.816376268,13.73393919,4087.808697
"Amsterdam, Netherlands",21/06/2024,1:00:00,8.452460258,NA,9.811040315,6.962232351,8.809976175,14.5680402,6.17398651,15.38943765,60.61290301,35.90356769,261.0462249,158.0215744,167.6792014,64500.90928,556.539765,157340.1255,23.26996147,43.25791964,4649.440546
"Amsterdam, Netherlands",21/06/2024,2:00:00,16.11531667,NA,5.255325846,8.569822163,12.72112421,7.695770197,5.346726375,8.30456979,53.79510659,41.87764834,415.7253423,114.9810234,75.32621036,31805.43658,648.8715384,102336.245,13.14014496,18.62290289,2666.048082
"Amsterdam, Netherlands",21/06/2024,3:00:00,23.54728024,NA,7.727877582,5.864579306,5.602723829,14.75486327,12.82015178,3.848341559,58.98231039,40.53079148,192.1977798,71.737806,106.5937983,29408.51471,518.1384542,63609.29347,21.26979906,11.17062267,3168.733412
"Amsterdam, Netherlands",21/06/2024,4:00:00,9.504643813,NA,8.902796309,16.82961557,5.610830593,14.68228926,12.94024956,6.248031309,38.74105542,54.73210368,255.1717619,158.481879,209.5005982,40343.58714,1310.006971,52108.63881,20.34829598,13.06622148,2965.72219
"Amsterdam, Netherlands",21/06/2024,5:00:00,6.009146718,NA,5.242627172,14.29566898,8.834730319,22.05033597,14.0821117,13.1420291,35.97722357,34.91632885,279.1321563,130.5819948,73.87945042,77034.68498,1105.296408,204633.8949,12.0872431,7.024538814,2977.351863
"Amsterdam, Netherlands",21/06/2024,6:00:00,13.0058727,NA,6.232307565,14.68098668,6.904702532,5.684926283,7.780531944,3.807462598,34.84548497,29.30990581,266.7909172,84.65120001,88.12318666,59608.24335,1276.737505,59465.9089,10.46085125,10.42048187,4413.843951
"Amsterdam, Netherlands",21/06/2024,7:00:00,7.157587577,NA,5.762589554,6.897826712,14.25225848,12.14062471,10.64891949,4.429943938,38.70794992,69.88451433,158.5566182,674.316912,86.35735531,63869.67869,1220.864515,55520.86121,7.483342214,10.5454352,4515.40844
"Amsterdam, Netherlands",21/06/2024,8:00:00,8.467652816,NA,9.664301077,7.848913406,14.86619514,6.759267459,11.76655943,4.984509131,45.30618649,74.01896125,518.3310333,131.5739494,72.85287504,37075.89615,1175.813255,69309.128,12.72691871,7.480268937,6476.862037
"Amsterdam, Netherlands",21/06/2024,9:00:00,8.257822147,NA,5.648995561,7.458671249,11.63352077,7.600821701,6.769692703,12.71586173,77.58265786,62.95122961,221.8743529,126.4293976,150.7849853,64853.16761,1645.751331,115022.1635,17.95497765,8.341153813,9569.489825
"Amsterdam, Netherlands",21/06/2024,10:00:00,7.263759354,NA,31.43924798,5.935969338,7.314758166,10.8239335,9.571392296,10.33321829,53.92105952,63.08537218,322.0754893,298.0097152,104.4568182,29573.00288,873.8636176,66967.98478,12.53990834,25.1794111,6629.419666
"Amsterdam, Netherlands",21/06/2024,11:00:00,18.94201135,NA,7.112810967,6.178215469,8.059306885,4.804358477,10.07087006,4.972524749,31.0539141,109.0791549,184.5987429,154.0961585,151.7983764,66203.50614,537.7257802,63687.17434,13.43497966,11.28746187,8864.526153
"Amsterdam, Netherlands",21/06/2024,12:00:00,9.033244805,NA,14.25108887,5.664029988,6.632803164,7.959640902,12.23692544,12.82599317,112.7657096,72.1675208,197.9077795,112.2620135,118.0092552,77142.11828,739.6435312,53300.84122,11.10570941,14.50005768,6263.971875
"Amsterdam, Netherlands",21/06/2024,13:00:00,14.82688886,NA,5.846792007,10.1475142,7.283354347,4.788883855,10.23429062,9.982038012,169.4064542,39.82080369,814.9494888,121.5272536,113.2585266,28526.24232,629.7603325,207109.7358,18.87945117,11.39877652,5699.558204
"Amsterdam, Netherlands",21/06/2024,14:00:00,29.56434797,NA,10.53999623,8.140858596,10.26836494,6.517565018,5.595902657,4.518222051,53.94861167,45.02136412,300.4904913,191.6328105,94.37981061,57208.37226,654.1766978,89250.51317,9.016618563,7.495217408,5584.69238
"Amsterdam, Netherlands",21/06/2024,15:00:00,10.72994097,NA,6.391125839,6.747533843,7.786102207,17.04122058,9.585585746,5.42492043,55.47675516,92.02610041,152.071864,218.8187916,144.4981711,77203.59697,1226.556574,93203.05705,7.803529234,18.68762091,3690.742721
"Amsterdam, Netherlands",21/06/2024,16:00:00,9.568141624,NA,11.7089265,8.361007409,5.87039599,5.246230814,7.938520701,4.871639436,54.42915074,39.92898751,205.2882042,78.27709976,153.9869197,25693.63047,757.4089049,125188.3931,10.19121236,11.23350374,2969.454847
"Amsterdam, Netherlands",21/06/2024,17:00:00,8.912822646,NA,7.854358399,7.973764707,5.573798632,7.396531457,9.065307982,4.366714704,45.99108719,98.71505918,201.3358605,126.4003593,98.44499921,70937.73308,2221.211136,60010.67814,7.563952201,19.1405792,3445.479328
