location,Date,Time,pres-ID-001_feed,pres-ID-001_inlet,pres-ID-001_outlet,micro-ID-001_inlet5,micro-ID-001_outlet5,micro-ID-001_inlet1,micro-ID-001_outlet1,HP-ID-001,mem-ID-001_feed,mem-ID-001_waste,flow-ID-001_feed,flow-ID-001_product,flow-ID-001_waste,elect-ID-001_feed,elect-ID-001_product,elect-ID-001_waste,PH-ID-001_feed,PH-ID-001_product,HP-ID-speed-001
amsterdam,21/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,10:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,11:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,12:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,13:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,14:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,15:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,16:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,17:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,18:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,19:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,20:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,21:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,22:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,21/05/2024,23:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,0:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,1:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,2:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,3:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,10:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,11:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,12:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,13:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,14:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,15:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,16:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,17:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,18:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,19:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,20:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,21:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,22:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,22/05/2024,23:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,0:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,1:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,2:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,3:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,10:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,11:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,12:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,13:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,14:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,15:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,16:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,17:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,18:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,19:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,20:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,21:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,22:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,23/05/2024,23:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,0:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,1:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,2:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,3:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,10:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,11:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,12:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,13:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,14:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,15:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,16:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,17:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,18:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,19:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,20:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,21:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,22:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,24/05/2024,23:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,0:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,1:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,2:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,3:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,10:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,11:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,12:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,13:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,14:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,15:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,16:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,17:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,18:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,19:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,20:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,21:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,22:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,25/05/2024,23:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,0:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,1:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,2:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,3:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,10:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,11:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,12:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,13:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,14:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,15:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,16:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,17:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,18:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,19:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,20:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,21:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,22:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,26/05/2024,23:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,0:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,1:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,2:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,3:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,10:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,11:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,12:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,13:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,14:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,15:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,16:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,17:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,18:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,19:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,20:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,21:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,22:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,27/05/2024,23:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,0:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,1:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,2:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,3:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,4:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,5:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,6:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,7:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,8:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
amsterdam,28/05/2024,9:00,5.4,,4.7,4.5,4.3,4.3,3.9,3.7,29.8,28.3,147,69,71,25610,479,47600,6.9,5.98,2630
